sku_id,date,comp_price
100052,7/9/2025,16.97
100053,7/9/2025,67.84
100054,7/9/2025,48.34
100055,7/9/2025,91.99
100056,7/9/2025,40.09
100057,7/9/2025,24.83
100058,7/9/2025,29.21
100059,7/9/2025,74.15
100060,7/9/2025,68.74
100061,7/9/2025,21.17
100062,7/9/2025,22.29
100063,7/9/2025,69.67
100064,7/9/2025,19.12
100065,7/9/2025,78.78
100066,7/9/2025,67.13
100067,7/9/2025,23.56
100068,7/9/2025,21.08
100069,7/9/2025,90.09
100070,7/9/2025,45.04
100071,7/9/2025,43.25
100072,7/9/2025,87.13
100073,7/9/2025,104.38
100074,7/9/2025,94.81
100075,7/9/2025,84.2
100076,7/9/2025,46.58
100077,7/9/2025,19.65
100078,7/9/2025,82.9
100079,7/9/2025,61.11
100080,7/9/2025,51.71
100081,7/9/2025,98.71
100082,7/9/2025,23.47
100083,7/9/2025,61.15
100084,7/9/2025,16.57
100085,7/9/2025,53.31
100086,7/9/2025,19.81
100087,7/9/2025,23.38
100088,7/9/2025,27.39
100089,7/9/2025,71.36
100090,7/9/2025,67.51
100091,7/9/2025,60.18
100092,7/9/2025,97.34
100093,7/9/2025,40.49
100094,7/9/2025,33.63
100095,7/9/2025,85.5
100096,7/9/2025,31.74
100097,7/9/2025,92.95
100098,7/9/2025,14.68
100099,7/9/2025,86.84
100100,7/9/2025,19.09
100101,7/9/2025,88.81
100102,7/9/2025,53.87
100103,7/9/2025,92.43
100104,7/9/2025,21.23
100105,7/9/2025,53.89
100106,7/9/2025,86.37
100107,7/9/2025,51.63
100108,7/9/2025,72.14
100109,7/9/2025,76.96
100110,7/9/2025,55.7
100111,7/9/2025,70.33
100112,7/9/2025,65.79
100113,7/9/2025,88.78
100114,7/9/2025,19.06
100115,7/9/2025,33.42
100116,7/9/2025,96.29
100117,7/9/2025,94.7
100118,7/9/2025,52.39
100119,7/9/2025,63.61
100000,7/10/2025,21.17
100001,7/10/2025,73.84
100002,7/10/2025,21.54
100003,7/10/2025,44.96
100004,7/10/2025,81.22
100005,7/10/2025,17.7
100006,7/10/2025,83.42
100007,7/10/2025,41.71
100008,7/10/2025,24.59
100009,7/10/2025,72.69
100010,7/10/2025,68.08
100011,7/10/2025,92.93
100012,7/10/2025,84.54
100013,7/10/2025,72.34
100014,7/10/2025,33.65
100015,7/10/2025,32.62
100016,7/10/2025,77.42
100017,7/10/2025,83.89
100018,7/10/2025,96.27
100019,7/10/2025,43.73
100020,7/10/2025,48.58
100021,7/10/2025,83.98
100022,7/10/2025,40.8
100023,7/10/2025,87.2
100024,7/10/2025,93.2
100025,7/10/2025,44.67
100026,7/10/2025,84.36
100027,7/10/2025,72.35
100028,7/10/2025,23.73
100029,7/10/2025,99.42
100030,7/10/2025,59.08
100031,7/10/2025,81.3
100032,7/10/2025,43.14
100033,7/10/2025,85.29
100034,7/10/2025,44.2
100035,7/10/2025,17.5
100036,7/10/2025,95.43
100037,7/10/2025,23.01
100038,7/10/2025,39.56
100039,7/10/2025,82.57
100040,7/10/2025,82.17
100041,7/10/2025,63.01
100042,7/10/2025,71.49
100043,7/10/2025,52.29
100044,7/10/2025,42.32
100045,7/10/2025,36.86
100046,7/10/2025,67.95
100047,7/10/2025,71.79
100048,7/10/2025,79.14
100049,7/10/2025,71.29
100050,7/10/2025,24.76
100051,7/10/2025,51.66
100052,7/10/2025,21.49
100053,7/10/2025,59.02
100054,7/10/2025,57.59
100055,7/10/2025,89.41
100056,7/10/2025,48.54
100057,7/10/2025,21.24
100058,7/10/2025,28.16
100059,7/10/2025,85.77
100060,7/10/2025,59.78
100061,7/10/2025,20.63
100062,7/10/2025,21.18
100063,7/10/2025,80.8
100064,7/10/2025,20.87
100065,7/10/2025,83.32
100066,7/10/2025,66.42
100067,7/10/2025,18.63
100068,7/10/2025,23.38
100069,7/10/2025,86.2
100070,7/10/2025,47.21
100071,7/10/2025,50.16
100072,7/10/2025,75.86
100073,7/10/2025,97.08
100074,7/10/2025,85.93
100075,7/10/2025,79.11
100076,7/10/2025,41.86
100077,7/10/2025,22.85
100078,7/10/2025,75.01
100079,7/10/2025,60.33
100080,7/10/2025,51.05
100081,7/10/2025,82.18
100082,7/10/2025,25.32
100083,7/10/2025,52.64
100084,7/10/2025,16.22
100085,7/10/2025,48.78
100086,7/10/2025,20.23
100087,7/10/2025,22.14
100088,7/10/2025,23.9
100089,7/10/2025,63.99
100090,7/10/2025,81.32
100091,7/10/2025,59.13
100092,7/10/2025,103.6
100093,7/10/2025,50.28
100094,7/10/2025,35.33
100095,7/10/2025,89.14
100096,7/10/2025,29.65
100097,7/10/2025,91.82
100098,7/10/2025,16.48
100099,7/10/2025,98.89
100100,7/10/2025,18.79
100101,7/10/2025,83.55
100102,7/10/2025,56.53
100103,7/10/2025,87.05
100104,7/10/2025,21.9
100105,7/10/2025,60.59
100106,7/10/2025,100.04
100107,7/10/2025,54.24
100108,7/10/2025,63.78
100109,7/10/2025,69.21
100110,7/10/2025,45.94
100111,7/10/2025,63.92
100112,7/10/2025,67.96
100113,7/10/2025,98.41
100114,7/10/2025,18.47
100115,7/10/2025,37.48
100116,7/10/2025,82.15
100117,7/10/2025,97
100118,7/10/2025,45.85
100119,7/10/2025,73.55
100000,7/11/2025,22.39
100001,7/11/2025,68.35
100002,7/11/2025,22.76
100003,7/11/2025,36.05
100004,7/11/2025,86.41
100005,7/11/2025,16.76
100006,7/11/2025,76.21
100007,7/11/2025,37.29
100008,7/11/2025,25.37
100009,7/11/2025,76.58
100010,7/11/2025,58.2
100011,7/11/2025,97.13
100012,7/11/2025,69.04
100013,7/11/2025,75.67
100014,7/11/2025,35.69
100015,7/11/2025,25.85
100016,7/11/2025,69.4
100017,7/11/2025,91.65
100018,7/11/2025,92.13
100019,7/11/2025,44
100020,7/11/2025,40.87
100021,7/11/2025,83.42
100022,7/11/2025,46.77
100023,7/11/2025,86.04
100024,7/11/2025,75.23
100025,7/11/2025,46.61
100026,7/11/2025,68.11
100027,7/11/2025,69.31
100028,7/11/2025,22.77
100029,7/11/2025,83.23
100030,7/11/2025,56.73
100031,7/11/2025,77.87
100032,7/11/2025,45.79
100033,7/11/2025,98.09
100034,7/11/2025,47.68
100035,7/11/2025,14.94
100036,7/11/2025,86.93
100037,7/11/2025,21.69
100038,7/11/2025,43.48
100039,7/11/2025,92.21
100040,7/11/2025,101.95
100041,7/11/2025,69.22
100042,7/11/2025,64.17
100043,7/11/2025,52.6
100044,7/11/2025,34.88
100045,7/11/2025,38.65
100046,7/11/2025,68.79
100047,7/11/2025,71.18
100048,7/11/2025,87.97
100049,7/11/2025,73.05
100050,7/11/2025,21.93
100051,7/11/2025,57.11
100052,7/11/2025,20.35
100053,7/11/2025,58.36
100054,7/11/2025,56.06
100055,7/11/2025,89.73
100056,7/11/2025,43.03
100057,7/11/2025,21.63
100058,7/11/2025,26.23
100059,7/11/2025,84.13
100060,7/11/2025,67.8
100061,7/11/2025,24.97
100062,7/11/2025,21.56
100063,7/11/2025,65.6
100064,7/11/2025,18.08
100065,7/11/2025,78.56
100066,7/11/2025,76.87
100067,7/11/2025,22.95
100068,7/11/2025,20.52
100069,7/11/2025,96.28
100070,7/11/2025,44.72
100071,7/11/2025,44.3
100072,7/11/2025,76.34
100073,7/11/2025,84.45
100074,7/11/2025,88.85
100075,7/11/2025,68.28
100076,7/11/2025,42.26
100077,7/11/2025,18.84
100078,7/11/2025,81.61
100079,7/11/2025,58.03
100080,7/11/2025,55.82
100081,7/11/2025,82.69
100082,7/11/2025,22.9
100083,7/11/2025,53.43
100084,7/11/2025,13.61
100085,7/11/2025,58.12
100086,7/11/2025,16.98
100087,7/11/2025,27.23
100088,7/11/2025,26.81
100089,7/11/2025,69.05
100090,7/11/2025,77.3
100091,7/11/2025,65.46
100092,7/11/2025,91.63
100093,7/11/2025,47.41
100094,7/11/2025,33.84
100095,7/11/2025,76.71
100096,7/11/2025,32.8
100097,7/11/2025,95.65
100098,7/11/2025,17.18
100099,7/11/2025,85.37
100100,7/11/2025,19.71
100101,7/11/2025,81.9
100102,7/11/2025,56.77
100103,7/11/2025,92.36
100104,7/11/2025,20.21
100105,7/11/2025,55.1
100106,7/11/2025,95.04
100107,7/11/2025,62.46
100108,7/11/2025,65.79
100109,7/11/2025,72.11
100110,7/11/2025,56.98
100111,7/11/2025,70.15
100112,7/11/2025,62.9
100113,7/11/2025,83.76
100114,7/11/2025,20.2
100115,7/11/2025,38.66
100116,7/11/2025,86.71
100117,7/11/2025,83.17
100118,7/11/2025,56.46
100119,7/11/2025,58.3
100000,7/12/2025,25.29
100001,7/12/2025,64.48
100002,7/12/2025,22.08
100003,7/12/2025,39.95
100004,7/12/2025,84.47
100005,7/12/2025,18.17
100006,7/12/2025,80.29
100007,7/12/2025,38.35
100008,7/12/2025,21.59
100009,7/12/2025,63.13
100010,7/12/2025,62.38
100011,7/12/2025,91.39
100012,7/12/2025,68.21
100013,7/12/2025,73.17
100014,7/12/2025,37.13
100015,7/12/2025,30.44
100016,7/12/2025,81.01
100017,7/12/2025,74.77
100018,7/12/2025,86.29
100019,7/12/2025,54.33
100020,7/12/2025,42.67
100021,7/12/2025,86.13
100022,7/12/2025,46.87
100023,7/12/2025,98.17
100024,7/12/2025,78.49
100025,7/12/2025,54.31
100026,7/12/2025,82.16
100027,7/12/2025,79.08
100028,7/12/2025,22.21
100029,7/12/2025,83.98
100030,7/12/2025,51.02
100031,7/12/2025,83.33
100032,7/12/2025,42.04
100033,7/12/2025,85.64
100034,7/12/2025,46.58
100035,7/12/2025,14.98
100036,7/12/2025,92.9
100037,7/12/2025,24.47
100038,7/12/2025,37.55
100039,7/12/2025,90.53
100040,7/12/2025,84.8
100041,7/12/2025,64.14
100042,7/12/2025,70.92
100043,7/12/2025,57.53
100044,7/12/2025,36.72
100045,7/12/2025,46.7
100046,7/12/2025,62.48
100047,7/12/2025,79.01
100048,7/12/2025,71.11
100049,7/12/2025,88.15
100050,7/12/2025,22.35
100051,7/12/2025,58.02
100052,7/12/2025,21.04
100053,7/12/2025,54.77
100054,7/12/2025,45.16
100055,7/12/2025,96.76
100056,7/12/2025,41.64
100057,7/12/2025,22.01
100058,7/12/2025,26.26
100059,7/12/2025,79.7
100060,7/12/2025,57.94
100061,7/12/2025,21.68
100062,7/12/2025,19.01
100063,7/12/2025,71.23
100064,7/12/2025,22.74
100065,7/12/2025,92.98
100066,7/12/2025,75.72
100067,7/12/2025,19.51
100068,7/12/2025,23.91
100069,7/12/2025,96.79
100070,7/12/2025,41.59
100071,7/12/2025,50.24
100072,7/12/2025,87.4
100073,7/12/2025,98.67
100074,7/12/2025,101.51
100075,7/12/2025,71.14
100076,7/12/2025,42.41
100077,7/12/2025,22.59
100078,7/12/2025,73.35
100079,7/12/2025,59.94
100080,7/12/2025,53.38
100081,7/12/2025,96.27
100082,7/12/2025,23.55
100083,7/12/2025,59.6
100084,7/12/2025,16.92
100085,7/12/2025,55.59
100086,7/12/2025,17.95
100087,7/12/2025,23.05
100088,7/12/2025,23.21
100089,7/12/2025,61.7
100090,7/12/2025,72
100091,7/12/2025,58.28
100092,7/12/2025,93.28
100093,7/12/2025,50.47
100094,7/12/2025,34.42
100095,7/12/2025,91.5
100096,7/12/2025,34.75
100097,7/12/2025,84.66
100098,7/12/2025,17.32
100099,7/12/2025,96.67
100100,7/12/2025,17.57
100101,7/12/2025,94.3
100102,7/12/2025,54.72
100103,7/12/2025,101.72
100104,7/12/2025,18.29
100105,7/12/2025,65.8
100106,7/12/2025,93.69
100107,7/12/2025,60.01
100108,7/12/2025,62.01
100109,7/12/2025,75.57
100110,7/12/2025,55.95
100111,7/12/2025,66.17
100112,7/12/2025,64.96
100113,7/12/2025,88.31
100114,7/12/2025,20.25
100115,7/12/2025,37.89
100116,7/12/2025,101.57
100117,7/12/2025,95.23
100118,7/12/2025,51.18
100119,7/12/2025,61.45
100000,7/13/2025,21.91
100001,7/13/2025,77.19
100002,7/13/2025,19.09
100003,7/13/2025,41.31
100004,7/13/2025,91.28
100005,7/13/2025,15.93
100006,7/13/2025,85.12
100007,7/13/2025,35.51
100008,7/13/2025,21.97
100009,7/13/2025,77.83
100010,7/13/2025,59.88
100011,7/13/2025,82.23
100012,7/13/2025,82.42
100013,7/13/2025,78.02
100014,7/13/2025,42.6
100015,7/13/2025,32.94
100016,7/13/2025,72.27
100017,7/13/2025,71.9
100018,7/13/2025,101.8
100019,7/13/2025,48.2
100020,7/13/2025,40.8
100021,7/13/2025,83.18
100022,7/13/2025,37.72
100023,7/13/2025,100.47
100024,7/13/2025,77.82
100025,7/13/2025,45.38
100026,7/13/2025,70.46
100027,7/13/2025,86.27
100028,7/13/2025,24.32
100029,7/13/2025,96.34
100030,7/13/2025,55.02
100031,7/13/2025,79.63
100032,7/13/2025,38.34
100033,7/13/2025,88.4
100034,7/13/2025,47.5
100035,7/13/2025,16.05
100036,7/13/2025,84.08
100037,7/13/2025,24.74
100038,7/13/2025,37.61
100039,7/13/2025,104.51
100040,7/13/2025,81.79
100041,7/13/2025,61.85
100042,7/13/2025,64.13
100043,7/13/2025,51.12
100044,7/13/2025,39.63
100045,7/13/2025,41.18
100046,7/13/2025,68.82
100047,7/13/2025,81.57
100048,7/13/2025,84.05
100049,7/13/2025,86.91
100050,7/13/2025,20.76
100051,7/13/2025,57.17
100052,7/13/2025,19.82
100053,7/13/2025,58.16
100054,7/13/2025,51.03
100055,7/13/2025,83.98
100056,7/13/2025,39.7
100057,7/13/2025,22.54
100058,7/13/2025,23.79
100059,7/13/2025,81.39
100060,7/13/2025,68.58
100061,7/13/2025,25.67
100062,7/13/2025,22.87
100063,7/13/2025,64.36
100064,7/13/2025,22.69
100065,7/13/2025,90.43
100066,7/13/2025,72.09
100067,7/13/2025,21.83
100068,7/13/2025,24.3
100069,7/13/2025,97.19
100070,7/13/2025,50.38
100071,7/13/2025,40.49
100072,7/13/2025,75.49
100073,7/13/2025,91.72
100074,7/13/2025,98.43
100075,7/13/2025,83.31
100076,7/13/2025,51.54
100077,7/13/2025,20.93
100078,7/13/2025,69.86
100079,7/13/2025,65.6
100080,7/13/2025,51.12
100081,7/13/2025,82.8
100082,7/13/2025,23.81
100083,7/13/2025,58.89
100084,7/13/2025,16.65
100085,7/13/2025,53.46
100086,7/13/2025,18.33
100087,7/13/2025,27.45
100088,7/13/2025,25.39
100089,7/13/2025,66.82
100090,7/13/2025,72.15
100091,7/13/2025,66.71
100092,7/13/2025,88.12
100093,7/13/2025,41.84
100094,7/13/2025,38.6
100095,7/13/2025,81.95
100096,7/13/2025,34.26
100097,7/13/2025,85.2
100098,7/13/2025,16.25
100099,7/13/2025,89.73
100100,7/13/2025,15.87
100101,7/13/2025,80.02
100102,7/13/2025,64.84
100103,7/13/2025,106.04
100104,7/13/2025,19.32
100105,7/13/2025,64.85
100106,7/13/2025,97.6
100107,7/13/2025,64.97
100108,7/13/2025,64.62
100109,7/13/2025,75.65
100110,7/13/2025,46.45
100111,7/13/2025,64.86
100112,7/13/2025,70.55
100113,7/13/2025,90.2
100114,7/13/2025,17.39
100115,7/13/2025,34.22
100116,7/13/2025,98.26
100117,7/13/2025,91.69
100118,7/13/2025,50.69
100119,7/13/2025,73.65
100000,7/14/2025,19.7
100001,7/14/2025,67.65
100002,7/14/2025,22.74
100003,7/14/2025,39.17
100004,7/14/2025,79.26
100005,7/14/2025,16.7
100006,7/14/2025,88.94
100007,7/14/2025,34.12
100008,7/14/2025,27.19
100009,7/14/2025,77.84
100010,7/14/2025,61.29
100011,7/14/2025,92.1
100012,7/14/2025,73.31
100013,7/14/2025,79.18
100014,7/14/2025,40.76
100015,7/14/2025,32.81
100016,7/14/2025,69.48
100017,7/14/2025,79.83
100018,7/14/2025,96.24
100019,7/14/2025,47.27
100020,7/14/2025,43.86
100021,7/14/2025,69.91
100022,7/14/2025,44.91
100023,7/14/2025,90.26
100024,7/14/2025,79.06
100025,7/14/2025,54.24
100026,7/14/2025,82.81
100027,7/14/2025,76.89
100028,7/14/2025,21.98
100029,7/14/2025,92.59
100030,7/14/2025,53.43
100031,7/14/2025,77.49
100032,7/14/2025,43.58
100033,7/14/2025,78.37
100034,7/14/2025,42.01
100035,7/14/2025,13.56
100036,7/14/2025,81.68
100037,7/14/2025,19.74
100038,7/14/2025,46.31
100039,7/14/2025,88.31
100040,7/14/2025,85
100041,7/14/2025,58.02
100042,7/14/2025,74.48
100043,7/14/2025,52.06
100044,7/14/2025,37.57
100045,7/14/2025,45.87
100046,7/14/2025,68.46
100047,7/14/2025,73.72
100048,7/14/2025,74.2
100049,7/14/2025,77.56
100050,7/14/2025,21.14
100051,7/14/2025,58.13
100052,7/14/2025,18.35
100053,7/14/2025,61.36
100054,7/14/2025,45.52
100055,7/14/2025,81.21
100056,7/14/2025,42.67
100057,7/14/2025,27.05
100058,7/14/2025,25.64
100059,7/14/2025,81.01
100060,7/14/2025,61.73
100061,7/14/2025,20.81
100062,7/14/2025,19.15
100063,7/14/2025,69.09
100064,7/14/2025,18.84
100065,7/14/2025,75.82
100066,7/14/2025,78.05
100067,7/14/2025,18.71
100068,7/14/2025,21.98
100069,7/14/2025,93.41
100070,7/14/2025,45.72
100071,7/14/2025,46.07
100072,7/14/2025,78.06
100073,7/14/2025,88.24
100074,7/14/2025,102.11
100075,7/14/2025,84.4
100076,7/14/2025,42.19
100077,7/14/2025,19.32
100078,7/14/2025,87.09
100079,7/14/2025,58.55
100080,7/14/2025,50.44
100081,7/14/2025,86.51
100082,7/14/2025,21.55
100083,7/14/2025,56.72
100084,7/14/2025,15.67
100085,7/14/2025,49.4
100086,7/14/2025,19.06
100087,7/14/2025,26.34
100088,7/14/2025,24.93
100089,7/14/2025,61.35
100090,7/14/2025,77.39
100091,7/14/2025,66.25
100092,7/14/2025,101.44
100093,7/14/2025,47.2
100094,7/14/2025,34.9
100095,7/14/2025,91.28
100096,7/14/2025,34.67
100097,7/14/2025,82.93
100098,7/14/2025,15.28
100099,7/14/2025,90.93
100100,7/14/2025,18.99
100101,7/14/2025,82.04
100102,7/14/2025,59.71
100103,7/14/2025,107.18
100104,7/14/2025,22.32
100105,7/14/2025,67.07
100106,7/14/2025,106.61
100107,7/14/2025,50.7
100108,7/14/2025,68.89
100109,7/14/2025,70.67
100110,7/14/2025,57.12
100111,7/14/2025,62.39
100112,7/14/2025,70.83
100113,7/14/2025,91.91
100114,7/14/2025,19.77
100115,7/14/2025,33.88
100116,7/14/2025,85.81
100117,7/14/2025,94.26
100118,7/14/2025,45.97
100119,7/14/2025,71.38
100000,7/15/2025,19.66
100001,7/15/2025,74.1
100002,7/15/2025,19.81
100003,7/15/2025,42.23
100004,7/15/2025,88.89
100005,7/15/2025,15.89
100006,7/15/2025,73.87
100007,7/15/2025,33.79
100008,7/15/2025,24.97
100009,7/15/2025,72.75
100010,7/15/2025,70.89
100011,7/15/2025,87.57
100012,7/15/2025,74.04
100013,7/15/2025,79.1
100014,7/15/2025,33.38
100015,7/15/2025,28.09
100016,7/15/2025,86.21
100017,7/15/2025,89.3
100018,7/15/2025,92.48
100019,7/15/2025,49.92
100020,7/15/2025,49.5
100021,7/15/2025,77.79
100022,7/15/2025,37.57
100023,7/15/2025,81.75
100024,7/15/2025,86
100025,7/15/2025,56.21
100026,7/15/2025,80.66
100027,7/15/2025,68.67
100028,7/15/2025,21.33
100029,7/15/2025,95.65
100030,7/15/2025,61.45
100031,7/15/2025,85.63
100032,7/15/2025,42.67
100033,7/15/2025,78.1
100034,7/15/2025,50.83
100035,7/15/2025,16.67
100036,7/15/2025,84.12
100037,7/15/2025,23.38
100038,7/15/2025,38.08
100039,7/15/2025,82.36
100040,7/15/2025,86.25
100041,7/15/2025,57.03
100042,7/15/2025,64.21
100043,7/15/2025,50.71
100044,7/15/2025,39.01
100045,7/15/2025,41.62
100046,7/15/2025,66.22
100047,7/15/2025,67.68
100048,7/15/2025,82.38
100049,7/15/2025,77.93
100050,7/15/2025,21.04
100051,7/15/2025,60.84
100052,7/15/2025,20.62
100053,7/15/2025,65.69
100054,7/15/2025,51.15
100055,7/15/2025,79.84
100056,7/15/2025,45.91
100057,7/15/2025,22.49
100058,7/15/2025,26.07
100059,7/15/2025,69.07
100060,7/15/2025,71.35
100061,7/15/2025,20.8
100062,7/15/2025,23.83
100063,7/15/2025,79.51
100064,7/15/2025,20.46
100065,7/15/2025,87.92
100066,7/15/2025,75.39
100067,7/15/2025,23.02
100068,7/15/2025,21.28
100069,7/15/2025,103.45
100070,7/15/2025,45.2
100071,7/15/2025,50.46
100072,7/15/2025,81.7
100073,7/15/2025,92.24
100074,7/15/2025,103.38
100075,7/15/2025,83.42
100076,7/15/2025,46.45
100077,7/15/2025,19.78
100078,7/15/2025,78.38
100079,7/15/2025,68.21
100080,7/15/2025,53.01
100081,7/15/2025,96.9
100082,7/15/2025,20.98
100083,7/15/2025,54.99
100084,7/15/2025,16.16
100085,7/15/2025,57.99
100086,7/15/2025,17.07
100087,7/15/2025,26.68
100088,7/15/2025,24.67
100089,7/15/2025,63.11
100090,7/15/2025,72.87
100091,7/15/2025,59.45
100092,7/15/2025,95.11
100093,7/15/2025,40.44
100094,7/15/2025,34.95
100095,7/15/2025,93.55
100096,7/15/2025,30.04
100097,7/15/2025,87.99
100098,7/15/2025,15.44
100099,7/15/2025,95.42
100100,7/15/2025,19.43
100101,7/15/2025,87.29
100102,7/15/2025,62.69
100103,7/15/2025,99.86
100104,7/15/2025,18.68
100105,7/15/2025,55.19
100106,7/15/2025,93.42
100107,7/15/2025,56.44
100108,7/15/2025,70.96
100109,7/15/2025,73.78
100110,7/15/2025,50.8
100111,7/15/2025,61.01
100112,7/15/2025,58.64
100113,7/15/2025,91.04
100114,7/15/2025,18.03
100115,7/15/2025,38.05
100116,7/15/2025,85.5
100117,7/15/2025,92.1
100118,7/15/2025,57.12
100119,7/15/2025,61.92
100000,7/16/2025,22.41
100001,7/16/2025,79.92
100002,7/16/2025,19.65
100003,7/16/2025,42.06
100004,7/16/2025,75.75
100005,7/16/2025,17.01
100006,7/16/2025,73.48
100007,7/16/2025,42.46
100008,7/16/2025,25.76
100009,7/16/2025,77.71
100010,7/16/2025,70.24
100011,7/16/2025,89.36
100012,7/16/2025,74.57
100013,7/16/2025,88.68
100014,7/16/2025,42.45
100015,7/16/2025,29.32
100016,7/16/2025,85.33
100017,7/16/2025,83.23
100018,7/16/2025,97.66
100019,7/16/2025,48.25
100020,7/16/2025,42.07
100021,7/16/2025,68.93
100022,7/16/2025,40.03
100023,7/16/2025,91.99
100024,7/16/2025,83.13
100025,7/16/2025,49.51
100026,7/16/2025,86.32
100027,7/16/2025,74.2
100028,7/16/2025,22.89
100029,7/16/2025,81.02
100030,7/16/2025,49.95
100031,7/16/2025,88.99
100032,7/16/2025,41.89
100033,7/16/2025,94.78
100034,7/16/2025,42.67
100035,7/16/2025,15.81
100036,7/16/2025,84
100037,7/16/2025,20.64
100038,7/16/2025,35.94
100039,7/16/2025,84.52
100040,7/16/2025,88.84
100041,7/16/2025,56.04
100042,7/16/2025,75.34
100043,7/16/2025,49.25
100044,7/16/2025,35.23
100045,7/16/2025,38.64
100046,7/16/2025,71.94
100047,7/16/2025,68.37
100048,7/16/2025,87.68
100049,7/16/2025,89.54
100050,7/16/2025,20.74
100051,7/16/2025,54.89
100052,7/16/2025,17.02
100053,7/16/2025,62.34
100054,7/16/2025,50.09
100055,7/16/2025,82.99
100056,7/16/2025,40.42
100057,7/16/2025,25.29
100058,7/16/2025,25.9
100059,7/16/2025,71.35
100060,7/16/2025,69.05
100061,7/16/2025,23.39
100062,7/16/2025,23.58
100063,7/16/2025,65.58
100064,7/16/2025,22.16
100065,7/16/2025,86.42
100066,7/16/2025,65.93
100067,7/16/2025,22.43
100068,7/16/2025,21.33
100069,7/16/2025,107.39
100070,7/16/2025,41.45
100071,7/16/2025,47
100072,7/16/2025,79.51
100073,7/16/2025,104.04
100074,7/16/2025,92.14
100075,7/16/2025,86.2
100076,7/16/2025,50.52
100077,7/16/2025,20.28
100078,7/16/2025,85.18
100079,7/16/2025,68.64
100080,7/16/2025,46.63
100081,7/16/2025,88.28
100082,7/16/2025,23.96
100083,7/16/2025,52.53
100084,7/16/2025,13.64
100085,7/16/2025,49.63
100086,7/16/2025,18.22
100087,7/16/2025,24.12
100088,7/16/2025,22.31
100089,7/16/2025,74.97
100090,7/16/2025,80.47
100091,7/16/2025,56.28
100092,7/16/2025,97.99
100093,7/16/2025,47.49
100094,7/16/2025,42.79
100095,7/16/2025,75.57
100096,7/16/2025,31.02
100097,7/16/2025,104.81
100098,7/16/2025,17.36
100099,7/16/2025,100.38
100100,7/16/2025,19.44
100101,7/16/2025,79.21
100102,7/16/2025,58.56
100103,7/16/2025,90.24
100104,7/16/2025,19.04
100105,7/16/2025,65.34
100106,7/16/2025,86.07
100107,7/16/2025,57.51
100108,7/16/2025,74.3
100109,7/16/2025,66.46
100110,7/16/2025,58.71
100111,7/16/2025,75.08
100112,7/16/2025,63.95
100113,7/16/2025,81.76
100114,7/16/2025,17.52
100115,7/16/2025,37.17
100116,7/16/2025,88.82
100117,7/16/2025,83.43
100118,7/16/2025,58.73
100119,7/16/2025,60.15
100000,7/17/2025,23.8
100001,7/17/2025,62.11
100002,7/17/2025,21.03
100003,7/17/2025,45.44
100004,7/17/2025,80.04
100005,7/17/2025,15.22
100006,7/17/2025,85.32
100007,7/17/2025,40.06
100008,7/17/2025,25.59
100009,7/17/2025,69.01
100010,7/17/2025,62.51
100011,7/17/2025,97.56
100012,7/17/2025,83.74
100013,7/17/2025,80.33
100014,7/17/2025,41.37
100015,7/17/2025,28.97
100016,7/17/2025,75.34
100017,7/17/2025,74.32
100018,7/17/2025,94.89
100019,7/17/2025,49.29
100020,7/17/2025,39.89
100021,7/17/2025,77.84
100022,7/17/2025,45.96
100023,7/17/2025,95.99
100024,7/17/2025,88.74
100025,7/17/2025,55.44
100026,7/17/2025,67.35
100027,7/17/2025,78.29
100028,7/17/2025,24.88
100029,7/17/2025,90.37
100030,7/17/2025,53.95
100031,7/17/2025,75.37
100032,7/17/2025,45.23
100033,7/17/2025,88.18
100034,7/17/2025,51.42
100035,7/17/2025,15.86
100036,7/17/2025,93.67
100037,7/17/2025,23.92
100038,7/17/2025,42.76
100039,7/17/2025,90.93
100040,7/17/2025,93.73
100041,7/17/2025,66.98
100042,7/17/2025,64.82
100043,7/17/2025,50.31
100044,7/17/2025,34.89
100045,7/17/2025,46.32
100046,7/17/2025,62.98
100047,7/17/2025,79.9
100048,7/17/2025,78.44
100049,7/17/2025,78.13
100050,7/17/2025,23.2
100051,7/17/2025,49.43
100052,7/17/2025,19.86
100053,7/17/2025,64.36
100054,7/17/2025,55.53
100055,7/17/2025,80.74
100056,7/17/2025,48.16
100057,7/17/2025,25.3
100058,7/17/2025,29.06
100059,7/17/2025,77.44
100060,7/17/2025,66.57
100061,7/17/2025,25.48
100062,7/17/2025,23.81
100063,7/17/2025,71.75
100064,7/17/2025,19.46
100065,7/17/2025,80.47
100066,7/17/2025,71.05
100067,7/17/2025,20.19
100068,7/17/2025,20.37
100069,7/17/2025,105.31
100070,7/17/2025,40.61
100071,7/17/2025,47.4
100072,7/17/2025,75.11
100073,7/17/2025,89.42
100074,7/17/2025,85.51
100075,7/17/2025,72.52
100076,7/17/2025,48.96
100077,7/17/2025,23.67
100078,7/17/2025,73.39
100079,7/17/2025,60.33
100080,7/17/2025,49.4
100081,7/17/2025,98.33
100082,7/17/2025,25.45
100083,7/17/2025,55.63
100084,7/17/2025,16.25
100085,7/17/2025,58.23
100086,7/17/2025,16.87
100087,7/17/2025,23.86
100088,7/17/2025,26.91
100089,7/17/2025,72.64
100090,7/17/2025,77.29
100091,7/17/2025,63.45
