ID,Usage,store_id,sku_id,date,proposed_price
20362,Private,13,100014,19/08/2025,0.0
20363,Private,13,100014,20/08/2025,0.0
20364,Private,13,100014,21/08/2025,0.0
20365,Private,13,100014,22/08/2025,0.0
20366,Private,13,100014,23/08/2025,0.0
20367,Public,13,100014,24/08/2025,0.0
20368,Public,13,100014,25/08/2025,0.0
20369,Public,13,100014,26/08/2025,0.0
20370,Public,13,100014,27/08/2025,0.0
20371,Private,13,100015,14/08/2025,0.0
20372,Private,13,100015,15/08/2025,0.0
20373,Private,13,100015,16/08/2025,0.0
20374,Private,13,100015,17/08/2025,0.0
20375,Private,13,100015,18/08/2025,0.0
20376,Private,13,100015,19/08/2025,0.0
20377,Private,13,100015,20/08/2025,0.0
20378,Private,13,100015,21/08/2025,0.0
20379,Private,13,100015,22/08/2025,0.0
20380,Private,13,100015,23/08/2025,0.0
20381,Public,13,100015,24/08/2025,0.0
20382,Public,13,100015,25/08/2025,0.0
20383,Public,13,100015,26/08/2025,0.0
20384,Public,13,100015,27/08/2025,0.0
20385,Private,13,100016,14/08/2025,0.0
20386,Private,13,100016,15/08/2025,0.0
20387,Private,13,100016,16/08/2025,0.0
20388,Private,13,100016,17/08/2025,0.0
20389,Private,13,100016,18/08/2025,0.0
20390,Private,13,100016,19/08/2025,0.0
20391,Private,13,100016,20/08/2025,0.0
20392,Private,13,100016,21/08/2025,0.0
20393,Private,13,100016,22/08/2025,0.0
20394,Private,13,100016,23/08/2025,0.0
20395,Public,13,100016,24/08/2025,0.0
20396,Public,13,100016,25/08/2025,0.0
20397,Public,13,100016,26/08/2025,0.0
20398,Public,13,100016,27/08/2025,0.0
20399,Private,13,100017,14/08/2025,0.0
20400,Private,13,100017,15/08/2025,0.0
20401,Private,13,100017,16/08/2025,0.0
20402,Private,13,100017,17/08/2025,0.0
20403,Private,13,100017,18/08/2025,0.0
20404,Private,13,100017,19/08/2025,0.0
20405,Private,13,100017,20/08/2025,0.0
20406,Private,13,100017,21/08/2025,0.0
20407,Private,13,100017,22/08/2025,0.0
20408,Private,13,100017,23/08/2025,0.0
20409,Public,13,100017,24/08/2025,0.0
20410,Public,13,100017,25/08/2025,0.0
20411,Public,13,100017,26/08/2025,0.0
20412,Public,13,100017,27/08/2025,0.0
20413,Private,13,100018,14/08/2025,0.0
20414,Private,13,100018,15/08/2025,0.0
20415,Private,13,100018,16/08/2025,0.0
20416,Private,13,100018,17/08/2025,0.0
20417,Private,13,100018,18/08/2025,0.0
20418,Private,13,100018,19/08/2025,0.0
20419,Private,13,100018,20/08/2025,0.0
20420,Private,13,100018,21/08/2025,0.0
20421,Private,13,100018,22/08/2025,0.0
20422,Private,13,100018,23/08/2025,0.0
20423,Public,13,100018,24/08/2025,0.0
20424,Public,13,100018,25/08/2025,0.0
20425,Public,13,100018,26/08/2025,0.0
20426,Public,13,100018,27/08/2025,0.0
20427,Private,13,100019,14/08/2025,0.0
20428,Private,13,100019,15/08/2025,0.0
20429,Private,13,100019,16/08/2025,0.0
20430,Private,13,100019,17/08/2025,0.0
20431,Private,13,100019,18/08/2025,0.0
20432,Private,13,100019,19/08/2025,0.0
20433,Private,13,100019,20/08/2025,0.0
20434,Private,13,100019,21/08/2025,0.0
20435,Private,13,100019,22/08/2025,0.0
20436,Private,13,100019,23/08/2025,0.0
20437,Public,13,100019,24/08/2025,0.0
20438,Public,13,100019,25/08/2025,0.0
20439,Public,13,100019,26/08/2025,0.0
20440,Public,13,100019,27/08/2025,0.0
20441,Private,13,100020,14/08/2025,0.0
20442,Private,13,100020,15/08/2025,0.0
20443,Private,13,100020,16/08/2025,0.0
20444,Private,13,100020,17/08/2025,0.0
20445,Private,13,100020,18/08/2025,0.0
20446,Private,13,100020,19/08/2025,0.0
20447,Private,13,100020,20/08/2025,0.0
20448,Private,13,100020,21/08/2025,0.0
20449,Private,13,100020,22/08/2025,0.0
20450,Private,13,100020,23/08/2025,0.0
20451,Public,13,100020,24/08/2025,0.0
20452,Public,13,100020,25/08/2025,0.0
20453,Public,13,100020,26/08/2025,0.0
20454,Public,13,100020,27/08/2025,0.0
20455,Private,13,100021,14/08/2025,0.0
20456,Private,13,100021,15/08/2025,0.0
20457,Private,13,100021,16/08/2025,0.0
20458,Private,13,100021,17/08/2025,0.0
20459,Private,13,100021,18/08/2025,0.0
20460,Private,13,100021,19/08/2025,0.0
20461,Private,13,100021,20/08/2025,0.0
20462,Private,13,100021,21/08/2025,0.0
20463,Private,13,100021,22/08/2025,0.0
20464,Private,13,100021,23/08/2025,0.0
20465,Public,13,100021,24/08/2025,0.0
20466,Public,13,100021,25/08/2025,0.0
20467,Public,13,100021,26/08/2025,0.0
20468,Public,13,100021,27/08/2025,0.0
20469,Private,13,100022,14/08/2025,0.0
20470,Private,13,100022,15/08/2025,0.0
20471,Private,13,100022,16/08/2025,0.0
20472,Private,13,100022,17/08/2025,0.0
20473,Private,13,100022,18/08/2025,0.0
20474,Private,13,100022,19/08/2025,0.0
20475,Private,13,100022,20/08/2025,0.0
20476,Private,13,100022,21/08/2025,0.0
20477,Private,13,100022,22/08/2025,0.0
20478,Private,13,100022,23/08/2025,0.0
20479,Public,13,100022,24/08/2025,0.0
20480,Public,13,100022,25/08/2025,0.0
20481,Public,13,100022,26/08/2025,0.0
20482,Public,13,100022,27/08/2025,0.0
20483,Private,13,100023,14/08/2025,0.0
20484,Private,13,100023,15/08/2025,0.0
20485,Private,13,100023,16/08/2025,0.0
20486,Private,13,100023,17/08/2025,0.0
20487,Private,13,100023,18/08/2025,0.0
20488,Private,13,100023,19/08/2025,0.0
20489,Private,13,100023,20/08/2025,0.0
20490,Private,13,100023,21/08/2025,0.0
20491,Private,13,100023,22/08/2025,0.0
20492,Private,13,100023,23/08/2025,0.0
20493,Public,13,100023,24/08/2025,0.0
20494,Public,13,100023,25/08/2025,0.0
20495,Public,13,100023,26/08/2025,0.0
20496,Public,13,100023,27/08/2025,0.0
20497,Private,13,100024,14/08/2025,0.0
20498,Private,13,100024,15/08/2025,0.0
20499,Private,13,100024,16/08/2025,0.0
20500,Private,13,100024,17/08/2025,0.0
20501,Private,13,100024,18/08/2025,0.0
20502,Private,13,100024,19/08/2025,0.0
20503,Private,13,100024,20/08/2025,0.0
20504,Private,13,100024,21/08/2025,0.0
20505,Private,13,100024,22/08/2025,0.0
20506,Private,13,100024,23/08/2025,0.0
20507,Public,13,100024,24/08/2025,0.0
20508,Public,13,100024,25/08/2025,0.0
20509,Public,13,100024,26/08/2025,0.0
20510,Public,13,100024,27/08/2025,0.0
20511,Private,13,100025,14/08/2025,0.0
20512,Private,13,100025,15/08/2025,0.0
20513,Private,13,100025,16/08/2025,0.0
20514,Private,13,100025,17/08/2025,0.0
20515,Private,13,100025,18/08/2025,0.0
20516,Private,13,100025,19/08/2025,0.0
20517,Private,13,100025,20/08/2025,0.0
20518,Private,13,100025,21/08/2025,0.0
20519,Private,13,100025,22/08/2025,0.0
20520,Private,13,100025,23/08/2025,0.0
20521,Public,13,100025,24/08/2025,0.0
20522,Public,13,100025,25/08/2025,0.0
20523,Public,13,100025,26/08/2025,0.0
20524,Public,13,100025,27/08/2025,0.0
20525,Private,13,100026,14/08/2025,0.0
20526,Private,13,100026,15/08/2025,0.0
20527,Private,13,100026,16/08/2025,0.0
20528,Private,13,100026,17/08/2025,0.0
20529,Private,13,100026,18/08/2025,0.0
20530,Private,13,100026,19/08/2025,0.0
20531,Private,13,100026,20/08/2025,0.0
20532,Private,13,100026,21/08/2025,0.0
20533,Private,13,100026,22/08/2025,0.0
20534,Private,13,100026,23/08/2025,0.0
20535,Public,13,100026,24/08/2025,0.0
20536,Public,13,100026,25/08/2025,0.0
20537,Public,13,100026,26/08/2025,0.0
20538,Public,13,100026,27/08/2025,0.0
20539,Private,13,100027,14/08/2025,0.0
20540,Private,13,100027,15/08/2025,0.0
20541,Private,13,100027,16/08/2025,0.0
20542,Private,13,100027,17/08/2025,0.0
20543,Private,13,100027,18/08/2025,0.0
20544,Private,13,100027,19/08/2025,0.0
20545,Private,13,100027,20/08/2025,0.0
20546,Private,13,100027,21/08/2025,0.0
20547,Private,13,100027,22/08/2025,0.0
20548,Private,13,100027,23/08/2025,0.0
20549,Public,13,100027,24/08/2025,0.0
20550,Public,13,100027,25/08/2025,0.0
20551,Public,13,100027,26/08/2025,0.0
20552,Public,13,100027,27/08/2025,0.0
20553,Private,13,100028,14/08/2025,0.0
20554,Private,13,100028,15/08/2025,0.0
20555,Private,13,100028,16/08/2025,0.0
20556,Private,13,100028,17/08/2025,0.0
20557,Private,13,100028,18/08/2025,0.0
20558,Private,13,100028,19/08/2025,0.0
20559,Private,13,100028,20/08/2025,0.0
20560,Private,13,100028,21/08/2025,0.0
20561,Private,13,100028,22/08/2025,0.0
20562,Private,13,100028,23/08/2025,0.0
20563,Public,13,100028,24/08/2025,0.0
20564,Public,13,100028,25/08/2025,0.0
20565,Public,13,100028,26/08/2025,0.0
20566,Public,13,100028,27/08/2025,0.0
20567,Private,13,100029,14/08/2025,0.0
20568,Private,13,100029,15/08/2025,0.0
20569,Private,13,100029,16/08/2025,0.0
20570,Private,13,100029,17/08/2025,0.0
20571,Private,13,100029,18/08/2025,0.0
20572,Private,13,100029,19/08/2025,0.0
20573,Private,13,100029,20/08/2025,0.0
20574,Private,13,100029,21/08/2025,0.0
20575,Private,13,100029,22/08/2025,0.0
20576,Private,13,100029,23/08/2025,0.0
20577,Public,13,100029,24/08/2025,0.0
20578,Public,13,100029,25/08/2025,0.0
20579,Public,13,100029,26/08/2025,0.0
20580,Public,13,100029,27/08/2025,0.0
20581,Private,13,100030,14/08/2025,0.0
20582,Private,13,100030,15/08/2025,0.0
20583,Private,13,100030,16/08/2025,0.0
20584,Private,13,100030,17/08/2025,0.0
20585,Private,13,100030,18/08/2025,0.0
20586,Private,13,100030,19/08/2025,0.0
20587,Private,13,100030,20/08/2025,0.0
20588,Private,13,100030,21/08/2025,0.0
20589,Private,13,100030,22/08/2025,0.0
20590,Private,13,100030,23/08/2025,0.0
20591,Public,13,100030,24/08/2025,0.0
20592,Public,13,100030,25/08/2025,0.0
20593,Public,13,100030,26/08/2025,0.0
20594,Public,13,100030,27/08/2025,0.0
20595,Private,13,100031,14/08/2025,0.0
20596,Private,13,100031,15/08/2025,0.0
20597,Private,13,100031,16/08/2025,0.0
20598,Private,13,100031,17/08/2025,0.0
20599,Private,13,100031,18/08/2025,0.0
20600,Private,13,100031,19/08/2025,0.0
20601,Private,13,100031,20/08/2025,0.0
20602,Private,13,100031,21/08/2025,0.0
20603,Private,13,100031,22/08/2025,0.0
20604,Private,13,100031,23/08/2025,0.0
20605,Public,13,100031,24/08/2025,0.0
20606,Public,13,100031,25/08/2025,0.0
20607,Public,13,100031,26/08/2025,0.0
20608,Public,13,100031,27/08/2025,0.0
20609,Private,13,100032,14/08/2025,0.0
20610,Private,13,100032,15/08/2025,0.0
20611,Private,13,100032,16/08/2025,0.0
20612,Private,13,100032,17/08/2025,0.0
20613,Private,13,100032,18/08/2025,0.0
20614,Private,13,100032,19/08/2025,0.0
20615,Private,13,100032,20/08/2025,0.0
20616,Private,13,100032,21/08/2025,0.0
20617,Private,13,100032,22/08/2025,0.0
20618,Private,13,100032,23/08/2025,0.0
20619,Public,13,100032,24/08/2025,0.0
20620,Public,13,100032,25/08/2025,0.0
20621,Public,13,100032,26/08/2025,0.0
20622,Public,13,100032,27/08/2025,0.0
20623,Private,13,100033,14/08/2025,0.0
20624,Private,13,100033,15/08/2025,0.0
20625,Private,13,100033,16/08/2025,0.0
20626,Private,13,100033,17/08/2025,0.0
20627,Private,13,100033,18/08/2025,0.0
20628,Private,13,100033,19/08/2025,0.0
20629,Private,13,100033,20/08/2025,0.0
20630,Private,13,100033,21/08/2025,0.0
20631,Private,13,100033,22/08/2025,0.0
20632,Private,13,100033,23/08/2025,0.0
20633,Public,13,100033,24/08/2025,0.0
20634,Public,13,100033,25/08/2025,0.0
20635,Public,13,100033,26/08/2025,0.0
20636,Public,13,100033,27/08/2025,0.0
20637,Private,13,100034,14/08/2025,0.0
20638,Private,13,100034,15/08/2025,0.0
20639,Private,13,100034,16/08/2025,0.0
20640,Private,13,100034,17/08/2025,0.0
20641,Private,13,100034,18/08/2025,0.0
20642,Private,13,100034,19/08/2025,0.0
20643,Private,13,100034,20/08/2025,0.0
20644,Private,13,100034,21/08/2025,0.0
20645,Private,13,100034,22/08/2025,0.0
20646,Private,13,100034,23/08/2025,0.0
20647,Public,13,100034,24/08/2025,0.0
20648,Public,13,100034,25/08/2025,0.0
20649,Public,13,100034,26/08/2025,0.0
20650,Public,13,100034,27/08/2025,0.0
20651,Private,13,100035,14/08/2025,0.0
20652,Private,13,100035,15/08/2025,0.0
20653,Private,13,100035,16/08/2025,0.0
20654,Private,13,100035,17/08/2025,0.0
20655,Private,13,100035,18/08/2025,0.0
20656,Private,13,100035,19/08/2025,0.0
20657,Private,13,100035,20/08/2025,0.0
20658,Private,13,100035,21/08/2025,0.0
20659,Private,13,100035,22/08/2025,0.0
20660,Private,13,100035,23/08/2025,0.0
20661,Public,13,100035,24/08/2025,0.0
20662,Public,13,100035,25/08/2025,0.0
20663,Public,13,100035,26/08/2025,0.0
20664,Public,13,100035,27/08/2025,0.0
20665,Private,13,100036,14/08/2025,0.0
20666,Private,13,100036,15/08/2025,0.0
20667,Private,13,100036,16/08/2025,0.0
20668,Private,13,100036,17/08/2025,0.0
20669,Private,13,100036,18/08/2025,0.0
20670,Private,13,100036,19/08/2025,0.0
20671,Private,13,100036,20/08/2025,0.0
20672,Private,13,100036,21/08/2025,0.0
20673,Private,13,100036,22/08/2025,0.0
20674,Private,13,100036,23/08/2025,0.0
20675,Public,13,100036,24/08/2025,0.0
20676,Public,13,100036,25/08/2025,0.0
20677,Public,13,100036,26/08/2025,0.0
20678,Public,13,100036,27/08/2025,0.0
20679,Private,13,100037,14/08/2025,0.0
20680,Private,13,100037,15/08/2025,0.0
20681,Private,13,100037,16/08/2025,0.0
20682,Private,13,100037,17/08/2025,0.0
20683,Private,13,100037,18/08/2025,0.0
20684,Private,13,100037,19/08/2025,0.0
20685,Private,13,100037,20/08/2025,0.0
20686,Private,13,100037,21/08/2025,0.0
20687,Private,13,100037,22/08/2025,0.0
20688,Private,13,100037,23/08/2025,0.0
20689,Public,13,100037,24/08/2025,0.0
20690,Public,13,100037,25/08/2025,0.0
20691,Public,13,100037,26/08/2025,0.0
20692,Public,13,100037,27/08/2025,0.0
20693,Private,13,100038,14/08/2025,0.0
20694,Private,13,100038,15/08/2025,0.0
20695,Private,13,100038,16/08/2025,0.0
20696,Private,13,100038,17/08/2025,0.0
20697,Private,13,100038,18/08/2025,0.0
20698,Private,13,100038,19/08/2025,0.0
20699,Private,13,100038,20/08/2025,0.0
20700,Private,13,100038,21/08/2025,0.0
20701,Private,13,100038,22/08/2025,0.0
20702,Private,13,100038,23/08/2025,0.0
20703,Public,13,100038,24/08/2025,0.0
20704,Public,13,100038,25/08/2025,0.0
20705,Public,13,100038,26/08/2025,0.0
20706,Public,13,100038,27/08/2025,0.0
20707,Private,13,100039,14/08/2025,0.0
20708,Private,13,100039,15/08/2025,0.0
20709,Private,13,100039,16/08/2025,0.0
20710,Private,13,100039,17/08/2025,0.0
20711,Private,13,100039,18/08/2025,0.0
20712,Private,13,100039,19/08/2025,0.0
20713,Private,13,100039,20/08/2025,0.0
20714,Private,13,100039,21/08/2025,0.0
20715,Private,13,100039,22/08/2025,0.0
20716,Private,13,100039,23/08/2025,0.0
20717,Public,13,100039,24/08/2025,0.0
20718,Public,13,100039,25/08/2025,0.0
20719,Public,13,100039,26/08/2025,0.0
20720,Public,13,100039,27/08/2025,0.0
20721,Private,13,100040,14/08/2025,0.0
20722,Private,13,100040,15/08/2025,0.0
20723,Private,13,100040,16/08/2025,0.0
20724,Private,13,100040,17/08/2025,0.0
20725,Private,13,100040,18/08/2025,0.0
20726,Private,13,100040,19/08/2025,0.0
20727,Private,13,100040,20/08/2025,0.0
20728,Private,13,100040,21/08/2025,0.0
20729,Private,13,100040,22/08/2025,0.0
20730,Private,13,100040,23/08/2025,0.0
20731,Public,13,100040,24/08/2025,0.0
20732,Public,13,100040,25/08/2025,0.0
20733,Public,13,100040,26/08/2025,0.0
20734,Public,13,100040,27/08/2025,0.0
20735,Private,13,100041,14/08/2025,0.0
20736,Private,13,100041,15/08/2025,0.0
20737,Private,13,100041,16/08/2025,0.0
20738,Private,13,100041,17/08/2025,0.0
20739,Private,13,100041,18/08/2025,0.0
20740,Private,13,100041,19/08/2025,0.0
20741,Private,13,100041,20/08/2025,0.0
20742,Private,13,100041,21/08/2025,0.0
20743,Private,13,100041,22/08/2025,0.0
20744,Private,13,100041,23/08/2025,0.0
20745,Public,13,100041,24/08/2025,0.0
20746,Public,13,100041,25/08/2025,0.0
20747,Public,13,100041,26/08/2025,0.0
20748,Public,13,100041,27/08/2025,0.0
20749,Private,13,100042,14/08/2025,0.0
20750,Private,13,100042,15/08/2025,0.0
20751,Private,13,100042,16/08/2025,0.0
20752,Private,13,100042,17/08/2025,0.0
20753,Private,13,100042,18/08/2025,0.0
20754,Private,13,100042,19/08/2025,0.0
20755,Private,13,100042,20/08/2025,0.0
20756,Private,13,100042,21/08/2025,0.0
20757,Private,13,100042,22/08/2025,0.0
20758,Private,13,100042,23/08/2025,0.0
20759,Public,13,100042,24/08/2025,0.0
20760,Public,13,100042,25/08/2025,0.0
20761,Public,13,100042,26/08/2025,0.0
20762,Public,13,100042,27/08/2025,0.0
20763,Private,13,100043,14/08/2025,0.0
20764,Private,13,100043,15/08/2025,0.0
20765,Private,13,100043,16/08/2025,0.0
20766,Private,13,100043,17/08/2025,0.0
20767,Private,13,100043,18/08/2025,0.0
20768,Private,13,100043,19/08/2025,0.0
20769,Private,13,100043,20/08/2025,0.0
20770,Private,13,100043,21/08/2025,0.0
20771,Private,13,100043,22/08/2025,0.0
20772,Private,13,100043,23/08/2025,0.0
20773,Public,13,100043,24/08/2025,0.0
20774,Public,13,100043,25/08/2025,0.0
20775,Public,13,100043,26/08/2025,0.0
20776,Public,13,100043,27/08/2025,0.0
20777,Private,13,100044,14/08/2025,0.0
20778,Private,13,100044,15/08/2025,0.0
20779,Private,13,100044,16/08/2025,0.0
20780,Private,13,100044,17/08/2025,0.0
20781,Private,13,100044,18/08/2025,0.0
20782,Private,13,100044,19/08/2025,0.0
20783,Private,13,100044,20/08/2025,0.0
20784,Private,13,100044,21/08/2025,0.0
20785,Private,13,100044,22/08/2025,0.0
20786,Private,13,100044,23/08/2025,0.0
20787,Public,13,100044,24/08/2025,0.0
20788,Public,13,100044,25/08/2025,0.0
20789,Public,13,100044,26/08/2025,0.0
20790,Public,13,100044,27/08/2025,0.0
20791,Private,13,100045,14/08/2025,0.0
20792,Private,13,100045,15/08/2025,0.0
20793,Private,13,100045,16/08/2025,0.0
20794,Private,13,100045,17/08/2025,0.0
20795,Private,13,100045,18/08/2025,0.0
20796,Private,13,100045,19/08/2025,0.0
20797,Private,13,100045,20/08/2025,0.0
20798,Private,13,100045,21/08/2025,0.0
20799,Private,13,100045,22/08/2025,0.0
20800,Private,13,100045,23/08/2025,0.0
20801,Public,13,100045,24/08/2025,0.0
20802,Public,13,100045,25/08/2025,0.0
20803,Public,13,100045,26/08/2025,0.0
20804,Public,13,100045,27/08/2025,0.0
20805,Private,13,100046,14/08/2025,0.0
20806,Private,13,100046,15/08/2025,0.0
20807,Private,13,100046,16/08/2025,0.0
20808,Private,13,100046,17/08/2025,0.0
20809,Private,13,100046,18/08/2025,0.0
20810,Private,13,100046,19/08/2025,0.0
20811,Private,13,100046,20/08/2025,0.0
20812,Private,13,100046,21/08/2025,0.0
20813,Private,13,100046,22/08/2025,0.0
20814,Private,13,100046,23/08/2025,0.0
20815,Public,13,100046,24/08/2025,0.0
20816,Public,13,100046,25/08/2025,0.0
20817,Public,13,100046,26/08/2025,0.0
20818,Public,13,100046,27/08/2025,0.0
20819,Private,13,100047,14/08/2025,0.0
20820,Private,13,100047,15/08/2025,0.0
20821,Private,13,100047,16/08/2025,0.0
20822,Private,13,100047,17/08/2025,0.0
20823,Private,13,100047,18/08/2025,0.0
20824,Private,13,100047,19/08/2025,0.0
20825,Private,13,100047,20/08/2025,0.0
20826,Private,13,100047,21/08/2025,0.0
20827,Private,13,100047,22/08/2025,0.0
20828,Private,13,100047,23/08/2025,0.0
20829,Public,13,100047,24/08/2025,0.0
20830,Public,13,100047,25/08/2025,0.0
20831,Public,13,100047,26/08/2025,0.0
20832,Public,13,100047,27/08/2025,0.0
20833,Private,13,100048,14/08/2025,0.0
20834,Private,13,100048,15/08/2025,0.0
20835,Private,13,100048,16/08/2025,0.0
20836,Private,13,100048,17/08/2025,0.0
20837,Private,13,100048,18/08/2025,0.0
20838,Private,13,100048,19/08/2025,0.0
20839,Private,13,100048,20/08/2025,0.0
20840,Private,13,100048,21/08/2025,0.0
20841,Private,13,100048,22/08/2025,0.0
20842,Private,13,100048,23/08/2025,0.0
20843,Public,13,100048,24/08/2025,0.0
20844,Public,13,100048,25/08/2025,0.0
20845,Public,13,100048,26/08/2025,0.0
20846,Public,13,100048,27/08/2025,0.0
20847,Private,13,100049,14/08/2025,0.0
20848,Private,13,100049,15/08/2025,0.0
20849,Private,13,100049,16/08/2025,0.0
20850,Private,13,100049,17/08/2025,0.0
20851,Private,13,100049,18/08/2025,0.0
20852,Private,13,100049,19/08/2025,0.0
20853,Private,13,100049,20/08/2025,0.0
20854,Private,13,100049,21/08/2025,0.0
20855,Private,13,100049,22/08/2025,0.0
20856,Private,13,100049,23/08/2025,0.0
20857,Public,13,100049,24/08/2025,0.0
20858,Public,13,100049,25/08/2025,0.0
20859,Public,13,100049,26/08/2025,0.0
20860,Public,13,100049,27/08/2025,0.0
20861,Private,13,100050,14/08/2025,0.0
20862,Private,13,100050,15/08/2025,0.0
20863,Private,13,100050,16/08/2025,0.0
20864,Private,13,100050,17/08/2025,0.0
20865,Private,13,100050,18/08/2025,0.0
20866,Private,13,100050,19/08/2025,0.0
20867,Private,13,100050,20/08/2025,0.0
20868,Private,13,100050,21/08/2025,0.0
20869,Private,13,100050,22/08/2025,0.0
20870,Private,13,100050,23/08/2025,0.0
20871,Public,13,100050,24/08/2025,0.0
20872,Public,13,100050,25/08/2025,0.0
20873,Public,13,100050,26/08/2025,0.0
20874,Public,13,100050,27/08/2025,0.0
20875,Private,13,100051,14/08/2025,0.0
20876,Private,13,100051,15/08/2025,0.0
20877,Private,13,100051,16/08/2025,0.0
20878,Private,13,100051,17/08/2025,0.0
20879,Private,13,100051,18/08/2025,0.0
20880,Private,13,100051,19/08/2025,0.0
20881,Private,13,100051,20/08/2025,0.0
20882,Private,13,100051,21/08/2025,0.0
20883,Private,13,100051,22/08/2025,0.0
20884,Private,13,100051,23/08/2025,0.0
20885,Public,13,100051,24/08/2025,0.0
20886,Public,13,100051,25/08/2025,0.0
20887,Public,13,100051,26/08/2025,0.0
20888,Public,13,100051,27/08/2025,0.0
20889,Private,13,100052,14/08/2025,0.0
20890,Private,13,100052,15/08/2025,0.0
20891,Private,13,100052,16/08/2025,0.0
20892,Private,13,100052,17/08/2025,0.0
20893,Private,13,100052,18/08/2025,0.0
20894,Private,13,100052,19/08/2025,0.0
20895,Private,13,100052,20/08/2025,0.0
20896,Private,13,100052,21/08/2025,0.0
20897,Private,13,100052,22/08/2025,0.0
20898,Private,13,100052,23/08/2025,0.0
20899,Public,13,100052,24/08/2025,0.0
20900,Public,13,100052,25/08/2025,0.0
20901,Public,13,100052,26/08/2025,0.0
20902,Public,13,100052,27/08/2025,0.0
20903,Private,13,100053,14/08/2025,0.0
20904,Private,13,100053,15/08/2025,0.0
20905,Private,13,100053,16/08/2025,0.0
20906,Private,13,100053,17/08/2025,0.0
20907,Private,13,100053,18/08/2025,0.0
20908,Private,13,100053,19/08/2025,0.0
20909,Private,13,100053,20/08/2025,0.0
20910,Private,13,100053,21/08/2025,0.0
20911,Private,13,100053,22/08/2025,0.0
20912,Private,13,100053,23/08/2025,0.0
20913,Public,13,100053,24/08/2025,0.0
20914,Public,13,100053,25/08/2025,0.0
20915,Public,13,100053,26/08/2025,0.0
20916,Public,13,100053,27/08/2025,0.0
20917,Private,13,100054,14/08/2025,0.0
20918,Private,13,100054,15/08/2025,0.0
20919,Private,13,100054,16/08/2025,0.0
20920,Private,13,100054,17/08/2025,0.0
20921,Private,13,100054,18/08/2025,0.0
20922,Private,13,100054,19/08/2025,0.0
20923,Private,13,100054,20/08/2025,0.0
20924,Private,13,100054,21/08/2025,0.0
20925,Private,13,100054,22/08/2025,0.0
20926,Private,13,100054,23/08/2025,0.0
20927,Public,13,100054,24/08/2025,0.0
20928,Public,13,100054,25/08/2025,0.0
20929,Public,13,100054,26/08/2025,0.0
20930,Public,13,100054,27/08/2025,0.0
20931,Private,13,100055,14/08/2025,0.0
20932,Private,13,100055,15/08/2025,0.0
20933,Private,13,100055,16/08/2025,0.0
20934,Private,13,100055,17/08/2025,0.0
20935,Private,13,100055,18/08/2025,0.0
20936,Private,13,100055,19/08/2025,0.0
20937,Private,13,100055,20/08/2025,0.0
20938,Private,13,100055,21/08/2025,0.0
20939,Private,13,100055,22/08/2025,0.0
20940,Private,13,100055,23/08/2025,0.0
20941,Public,13,100055,24/08/2025,0.0
20942,Public,13,100055,25/08/2025,0.0
20943,Public,13,100055,26/08/2025,0.0
20944,Public,13,100055,27/08/2025,0.0
20945,Private,13,100056,14/08/2025,0.0
20946,Private,13,100056,15/08/2025,0.0
20947,Private,13,100056,16/08/2025,0.0
20948,Private,13,100056,17/08/2025,0.0
20949,Private,13,100056,18/08/2025,0.0
20950,Private,13,100056,19/08/2025,0.0
20951,Private,13,100056,20/08/2025,0.0
20952,Private,13,100056,21/08/2025,0.0
20953,Private,13,100056,22/08/2025,0.0
20954,Private,13,100056,23/08/2025,0.0
20955,Public,13,100056,24/08/2025,0.0
20956,Public,13,100056,25/08/2025,0.0
20957,Public,13,100056,26/08/2025,0.0
20958,Public,13,100056,27/08/2025,0.0
20959,Private,13,100057,14/08/2025,0.0
20960,Private,13,100057,15/08/2025,0.0
20961,Private,13,100057,16/08/2025,0.0
20962,Private,13,100057,17/08/2025,0.0
20963,Private,13,100057,18/08/2025,0.0
20964,Private,13,100057,19/08/2025,0.0
20965,Private,13,100057,20/08/2025,0.0
20966,Private,13,100057,21/08/2025,0.0
20967,Private,13,100057,22/08/2025,0.0
20968,Private,13,100057,23/08/2025,0.0
20969,Public,13,100057,24/08/2025,0.0
20970,Public,13,100057,25/08/2025,0.0
20971,Public,13,100057,26/08/2025,0.0
20972,Public,13,100057,27/08/2025,0.0
20973,Private,13,100058,14/08/2025,0.0
20974,Private,13,100058,15/08/2025,0.0
20975,Private,13,100058,16/08/2025,0.0
20976,Private,13,100058,17/08/2025,0.0
20977,Private,13,100058,18/08/2025,0.0
20978,Private,13,100058,19/08/2025,0.0
20979,Private,13,100058,20/08/2025,0.0
20980,Private,13,100058,21/08/2025,0.0
20981,Private,13,100058,22/08/2025,0.0
20982,Private,13,100058,23/08/2025,0.0
20983,Public,13,100058,24/08/2025,0.0
20984,Public,13,100058,25/08/2025,0.0
20985,Public,13,100058,26/08/2025,0.0
20986,Public,13,100058,27/08/2025,0.0
20987,Private,13,100059,14/08/2025,0.0
20988,Private,13,100059,15/08/2025,0.0
20989,Private,13,100059,16/08/2025,0.0
20990,Private,13,100059,17/08/2025,0.0
20991,Private,13,100059,18/08/2025,0.0
20992,Private,13,100059,19/08/2025,0.0
20993,Private,13,100059,20/08/2025,0.0
20994,Private,13,100059,21/08/2025,0.0
20995,Private,13,100059,22/08/2025,0.0
20996,Private,13,100059,23/08/2025,0.0
